matricula_funcionario;Nombre Funcionario;Cargo;codigo_tienda;nombre_tienda;codigo_producto;descripcion_producto;Categoria;precio_costo;valor_unitario;cantidad;comision;dt_venta;dt_entrega
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10007;Batidora;Cocina;49,9;95,9;2;;2/04/19 11:10;2/04/19 11:11
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10001;Smartphone;Electrónicos;899,9;1676,9;2;;18/10/20 11:35;18/10/20 17:08
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;1;;19/10/19 14:54;19/10/19 15:27
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;1;;5/08/19 17:23;6/08/19 15:29
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;1;;20/02/19 9:13;20/02/19 17:39
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;3;;11/12/20 9:07;11/12/20 13:42
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;2;;3/04/20 12:58;4/04/20 10:40
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;1;;14/05/20 15:26;15/05/20 9:58
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10017;Cama Box;Casa;1189,9;1899,5;4;;17/09/19 14:16;23/09/19 10:43
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;3;;1/01/19 14:40;2/01/19 13:39
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;4;;26/09/20 11:11;26/09/20 15:44
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10020;Impresora;Electrónicos;329,9;674,1;1;;9/07/19 14:28;10/07/19 9:10
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10015;Microondas;Electrodomésticos;189;364,5;2;;27/10/19 10:26;27/10/19 17:20
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;4;;23/11/19 11:22;24/11/19 9:46
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10011;Licuadora;Cocina;59,9;142,4;4;;3/12/19 14:42;4/12/19 13:47
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;4;;16/04/19 14:55;16/04/19 17:38
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10015;Microondas;Electrodomésticos;189;364,5;3;;26/04/20 15:16;27/04/20 9:53
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;3;0,09;5/12/20 17:09;12/12/20 14:05
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;1;;3/12/20 15:00;4/12/20 10:19
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10002;Tablet;Electrónicos;799;1424,91;3;;20/08/19 11:03;21/08/19 10:41
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10015;Microondas;Electrodomésticos;189;364,5;1;;9/04/20 16:44;10/04/20 9:27
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;3;;31/07/19 9:18;31/07/19 16:06
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10007;Batidora;Cocina;49,9;95,9;2;;13/03/19 15:08;14/03/19 10:45
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;3;;18/08/19 14:34;19/08/19 12:33
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;4;;31/03/20 17:20;1/04/20 11:22
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;2;;4/05/19 11:45;4/05/19 14:24
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;4;;4/04/19 10:28;4/04/19 13:59
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10002;Tablet;Electrónicos;799;1424,91;4;;28/01/20 11:50;28/01/20 15:57
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10015;Microondas;Electrodomésticos;189;364,5;3;;2/07/20 12:58;2/07/20 15:52
123457112;Mario Enrique;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;3;;16/05/20 9:12;16/05/20 13:23
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10008;Cafetera;Cocina;159,9;284,9;2;;2/12/19 16:23;3/12/19 9:30
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;1;;25/06/20 12:43;25/06/20 14:50
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10007;Batidora;Cocina;49,9;95,9;4;;26/06/20 14:59;27/06/20 11:09
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;3;0,09;8/05/20 14:16;10/05/20 11:34
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;3;;22/05/20 10:38;22/05/20 10:56
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;1;0,05;11/10/19 16:01;13/10/19 12:54
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;3;;24/01/19 17:24;31/01/19 16:38
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;4;;5/02/20 10:26;5/02/20 17:35
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;2;;17/09/20 9:54;17/09/20 12:14
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;4;;30/11/20 12:56;1/12/20 11:48
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10016;Guarda Ropa;Casa;489,9;999;3;;14/05/20 16:51;16/05/20 13:47
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;1;;18/11/19 9:59;19/11/19 9:41
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10015;Microondas;Electrodomésticos;189;364,5;4;;3/04/19 9:05;3/04/19 15:16
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10011;Licuadora;Cocina;59,9;142,4;1;;5/07/20 13:16;6/07/20 12:50
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10007;Batidora;Cocina;49,9;95,9;4;;19/06/19 10:40;19/06/19 15:09
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10019;Sofá;Casa;789,9;1399;4;;19/05/20 12:51;24/05/20 14:54
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;4;;14/10/20 10:37;14/10/20 16:14
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;3;;30/04/20 17:27;1/05/20 16:29
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;3;0,09;8/06/19 12:53;10/06/19 10:56
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10007;Batidora;Cocina;49,9;95,9;4;;4/04/20 10:40;4/04/20 12:24
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;1;;20/09/20 11:13;24/09/20 12:51
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10018;Colchón;Casa;109,9;249,9;4;;29/01/19 9:43;30/01/19 9:30
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;17/12/19 9:28;20/12/19 12:11
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;1;;19/01/20 13:03;20/01/20 12:37
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;2;;23/03/20 14:26;23/03/20 17:25
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;1;;8/07/20 10:29;15/07/20 15:11
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10018;Colchón;Casa;109,9;249,9;1;;8/01/19 13:05;9/01/19 11:27
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;4;0,1;28/12/20 15:02;31/12/20 14:56
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10014;Heladera;Electrodomésticos;699,9;1346,9;3;;27/05/19 13:01;2/06/19 15:48
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10020;Impresora;Electrónicos;329,9;674,1;2;;3/03/19 17:42;4/03/19 9:20
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;3;;9/07/19 11:37;14/07/19 15:02
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10013;Fogón;Electrodomésticos;210,9;404,1;1;;9/08/19 13:38;15/08/19 17:00
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10020;Impresora;Electrónicos;329,9;674,1;1;;26/11/20 14:56;27/11/20 9:28
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;2;;19/10/20 11:24;20/10/20 9:28
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10001;Smartphone;Electrónicos;899,9;1676,9;3;;8/07/20 13:20;8/07/20 15:07
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;4;;13/03/20 11:55;13/03/20 14:36
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;3;;21/02/20 16:13;22/02/20 15:48
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10001;Smartphone;Electrónicos;899,9;1676,9;1;;30/01/20 12:06;31/01/20 9:01
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;4;;25/02/19 13:30;25/02/19 16:08
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;4;;30/07/19 10:07;30/07/19 15:24
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;4;;9/12/19 11:52;9/12/19 16:27
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10007;Batidora;Cocina;49,9;95,9;1;;20/10/19 13:57;21/10/19 12:35
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;1;;10/02/19 16:26;11/02/19 9:39
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;25/01/19 13:28;30/01/19 17:09
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10001;Smartphone;Electrónicos;899,9;1676,9;2;;3/04/20 10:02;3/04/20 11:53
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;1;;19/05/20 11:25;19/05/20 11:58
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10011;Licuadora;Cocina;59,9;142,4;2;;9/04/19 16:35;10/04/19 11:33
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;1;;7/11/20 12:39;7/11/20 15:48
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10014;Heladera;Electrodomésticos;699,9;1346,9;1;;12/04/20 11:50;19/04/20 10:39
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;1;;17/09/20 10:32;17/09/20 11:56
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;2;;5/11/19 10:34;5/11/19 17:24
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10007;Batidora;Cocina;49,9;95,9;1;;26/10/19 11:39;26/10/19 16:42
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;4;;25/10/20 16:31;26/10/20 11:02
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10014;Heladera;Electrodomésticos;699,9;1346,9;3;;27/11/20 10:34;4/12/20 12:47
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10020;Impresora;Electrónicos;329,9;674,1;1;;4/07/20 12:01;5/07/20 11:10
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10013;Fogón;Electrodomésticos;210,9;404,1;4;;4/02/19 15:23;6/02/19 16:02
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10015;Microondas;Electrodomésticos;189;364,5;2;;22/09/19 12:46;23/09/19 10:47
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;2;;24/08/19 11:42;24/08/19 15:38
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;2;;12/11/19 16:04;13/11/19 10:47
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10013;Fogón;Electrodomésticos;210,9;404,1;1;;13/01/19 14:55;18/01/19 12:45
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10014;Heladera;Electrodomésticos;699,9;1346,9;3;;17/05/19 13:57;19/05/19 12:02
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10013;Fogón;Electrodomésticos;210,9;404,1;4;;20/06/19 12:26;24/06/19 13:59
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10002;Tablet;Electrónicos;799;1424,91;2;;19/04/20 13:45;19/04/20 15:15
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10020;Impresora;Electrónicos;329,9;674,1;3;;17/03/20 15:56;18/03/20 9:48
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;2;;5/05/19 14:17;6/05/19 11:28
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10014;Heladera;Electrodomésticos;699,9;1346,9;4;;30/04/19 15:40;2/05/19 14:04
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;1;;9/06/19 16:52;10/06/19 10:59
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;4;;17/04/20 17:46;18/04/20 14:55
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;3;;13/08/20 17:04;15/08/20 14:15
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10002;Tablet;Electrónicos;799;1424,91;4;;27/09/19 15:55;28/09/19 15:43
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;1;;24/08/20 12:02;25/08/20 10:23
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10002;Tablet;Electrónicos;799;1424,91;1;;28/03/20 16:51;29/03/20 10:39
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10020;Impresora;Electrónicos;329,9;674,1;2;;4/05/19 12:29;4/05/19 12:41
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10016;Guarda Ropa;Casa;489,9;999;3;;10/12/20 17:36;15/12/20 12:30
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10018;Colchón;Casa;109,9;249,9;4;;9/12/19 13:23;9/12/19 16:00
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;4;;5/07/20 17:47;6/07/20 17:18
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10020;Impresora;Electrónicos;329,9;674,1;4;;24/02/20 12:01;25/02/20 9:53
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10008;Cafetera;Cocina;159,9;284,9;1;;18/10/19 14:17;19/10/19 9:44
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10016;Guarda Ropa;Casa;489,9;999;1;;28/10/19 17:10;30/10/19 9:53
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10001;Smartphone;Electrónicos;899,9;1676,9;3;;6/08/20 15:41;7/08/20 11:52
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;1;;15/01/19 15:42;16/01/19 12:58
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;1;;5/04/19 10:43;5/04/19 13:06
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;10/08/20 10:57;13/08/20 9:51
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10017;Cama Box;Casa;1189,9;1899,5;4;;13/07/20 17:16;18/07/20 10:35
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;3;;27/04/20 10:47;27/04/20 11:39
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10019;Sofá;Casa;789,9;1399;1;;29/08/19 16:38;31/08/19 14:46
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10002;Tablet;Electrónicos;799;1424,91;3;;22/12/20 14:00;23/12/20 13:55
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10018;Colchón;Casa;109,9;249,9;1;;5/04/20 11:03;5/04/20 13:47
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;1;0,05;25/01/19 9:36;27/01/19 9:32
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;4;;13/10/19 12:11;14/10/19 9:46
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10007;Batidora;Cocina;49,9;95,9;3;;20/07/20 15:17;21/07/20 11:33
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;4;;12/04/19 16:00;13/04/19 13:17
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;3;;7/09/19 14:20;7/09/19 16:25
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10014;Heladera;Electrodomésticos;699,9;1346,9;4;;24/05/20 12:00;28/05/20 13:07
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10020;Impresora;Electrónicos;329,9;674,1;4;;31/05/19 12:01;31/05/19 13:53
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10018;Colchón;Casa;109,9;249,9;2;;5/09/20 14:26;5/09/20 16:28
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;3;;14/06/20 10:31;14/06/20 17:22
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10002;Tablet;Electrónicos;799;1424,91;3;;14/08/20 9:17;14/08/20 9:54
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;1;;11/07/19 13:22;15/07/19 17:53
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;2;;26/07/20 15:15;27/07/20 9:36
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;30/11/20 16:52;5/12/20 14:38
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10019;Sofá;Casa;789,9;1399;2;;24/05/20 16:00;27/05/20 11:58
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;4;;13/12/19 9:16;13/12/19 16:20
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10008;Cafetera;Cocina;159,9;284,9;2;;15/01/20 11:19;16/01/20 10:04
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10018;Colchón;Casa;109,9;249,9;2;;26/12/20 9:55;27/12/20 9:17
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10016;Guarda Ropa;Casa;489,9;999;4;;11/04/20 10:28;17/04/20 10:01
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10019;Sofá;Casa;789,9;1399;4;;2/02/20 12:04;4/02/20 11:45
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;1;;13/10/20 17:18;14/10/20 9:31
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10013;Fogón;Electrodomésticos;210,9;404,1;2;;7/05/19 9:10;11/05/19 16:22
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;6/06/20 11:23;9/06/20 9:29
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10019;Sofá;Casa;789,9;1399;3;;5/03/19 17:06;8/03/19 9:58
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10019;Sofá;Casa;789,9;1399;2;;3/02/20 13:41;6/02/20 14:20
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10002;Tablet;Electrónicos;799;1424,91;1;;27/04/19 16:38;28/04/19 12:25
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;2;;2/06/19 13:58;4/06/19 14:05
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10018;Colchón;Casa;109,9;249,9;3;;10/12/19 16:19;11/12/19 16:02
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;3;;8/08/19 11:20;8/08/19 11:59
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;1;0,05;20/08/20 17:55;23/08/20 16:15
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;4;;18/12/19 15:09;18/12/19 15:49
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10008;Cafetera;Cocina;159,9;284,9;4;;29/08/20 16:16;30/08/20 10:22
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10011;Licuadora;Cocina;59,9;142,4;3;;22/05/20 13:02;23/05/20 10:02
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10014;Heladera;Electrodomésticos;699,9;1346,9;2;;10/06/19 10:30;12/06/19 9:54
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10017;Cama Box;Casa;1189,9;1899,5;3;;29/08/19 14:05;3/09/19 14:48
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;2;0,07;25/06/20 14:39;1/07/20 15:46
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;2;;10/10/19 16:55;11/10/19 13:23
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10018;Colchón;Casa;109,9;249,9;3;;11/04/19 11:20;12/04/19 9:04
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10016;Guarda Ropa;Casa;489,9;999;3;;11/08/20 14:15;14/08/20 13:29
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;1;;25/05/19 11:37;28/05/19 14:29
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10019;Sofá;Casa;789,9;1399;3;;18/03/19 9:57;25/03/19 12:02
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10013;Fogón;Electrodomésticos;210,9;404,1;3;;25/07/20 11:20;31/07/20 16:53
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;3;;9/01/20 13:37;10/01/20 13:19
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10008;Cafetera;Cocina;159,9;284,9;1;;30/10/20 17:39;31/10/20 13:39
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;3;;29/09/20 14:33;30/09/20 12:43
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10014;Heladera;Electrodomésticos;699,9;1346,9;4;;20/07/19 13:55;24/07/19 17:43
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10019;Sofá;Casa;789,9;1399;2;;22/08/20 10:52;27/08/20 11:00
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10008;Cafetera;Cocina;159,9;284,9;2;;23/03/20 12:19;24/03/20 10:19
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10011;Licuadora;Cocina;59,9;142,4;2;;30/10/19 12:25;31/10/19 9:34
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10008;Cafetera;Cocina;159,9;284,9;2;;29/03/20 17:09;30/03/20 10:48
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10003;Televisor;Electrodomésticos;1400,9;2279,99;4;;27/11/19 11:54;1/12/19 16:47
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10004;Máquina de lavar ropa;Electrodomésticos;1099;1709,1;1;0,05;21/05/19 15:51;25/05/19 10:18
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10012;Procesador de alimentos;Cocina;110;189,9;3;;19/09/20 15:27;19/09/20 17:53
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10007;Batidora;Cocina;49,9;95,9;1;;5/11/20 11:31;5/11/20 15:25
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10005;Notebook;Electrónicos;2299,9;3199;2;;17/10/19 14:24;17/10/19 17:08
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10001;Smartphone;Electrónicos;899,9;1676,9;4;;10/06/19 12:13;10/06/19 12:38
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10013;Fogón;Electrodomésticos;210,9;404,1;1;;6/12/20 15:51;13/12/20 16:31
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10002;Tablet;Electrónicos;799;1424,91;4;;7/10/20 17:51;8/10/20 9:53
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;1;;27/08/19 11:25;27/08/19 14:55
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10016;Guarda Ropa;Casa;489,9;999;2;;12/06/20 12:56;14/06/20 9:53
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10020;Impresora;Electrónicos;329,9;674,1;3;;27/11/19 14:45;27/11/19 15:33
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10007;Batidora;Cocina;49,9;95,9;1;;22/02/20 10:31;22/02/20 13:28
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10015;Microondas;Electrodomésticos;189;364,5;4;;12/12/20 9:19;12/12/20 11:42
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10006;Aspiradora de piso;Casa;88,9;189,9;4;;6/10/19 15:29;7/10/19 11:03
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10010;Freidora eléctrica;Cocina;187,9;340;4;;30/12/20 17:21;31/12/20 9:49
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10008;Cafetera;Cocina;159,9;284,9;2;;21/12/19 9:58;21/12/19 10:30
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10009;Plancha;Casa;27,9;55,9;3;;7/07/20 17:02;8/07/20 12:06
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10016;Guarda Ropa;Casa;489,9;999;2;;20/02/19 11:56;23/02/19 14:26
123457111;Pamela Lima;Vendedor;CL004;Filial ES;10017;Cama Box;Casa;1189,9;1899,5;3;;2/09/20 17:16;9/09/20 9:56
